time,task_id,duration,cpu
2445749120624,10164024340-254,2443333777165,0.000000
1856560558500,160153214-2409,1856539932464,0.070435
1735028268468,10164024340-260,1734281020888,0.000000
2133886379985,160153214-2408,2133071251062,0.070435
1727830280742,10164024340-261,1726423680184,0.000000
1743133417742,10164024340-263,1742417805383,0.000000
2537849227873,10164024340-266,2529587891569,0.000000
1744026085223,10164024340-271,1743219870095,0.000000
1879196200315,160153214-2420,1878668384005,0.070435
2326090137964,10164024340-225,2325322652834,0.000000
1747281017008,10164024340-178,1746555007376,0.000000
1736339488824,10164024340-179,1735491439094,0.000000
2678610596944,160153214-2435,2667623892363,0.070435
1744123267853,10164024340-188,1743301223614,0.000000
1812507628633,10164024340-189,1811687747774,0.000000
1744146107876,10164024340-191,1742030714806,0.000000
547197527658,4781188242-403,546974458435,0.122803
2435181221490,160153214-2432,2434544405339,0.070435
1858111966334,160153214-2431,1857995597356,0.070435
2403163791679,10164024340-200,2402362837012,0.000000
1727829510125,10164024340-201,1727067740199,0.000000
1880007501913,160153214-2421,1879702828412,0.070435
2531877348081,160153214-2422,2531856357121,0.070435
1746096785761,10164024340-221,1744283556825,0.000000
2327570574585,160153214-2423,2327493882711,0.070435
2236450374638,4781188242-402,2236449545637,0.122803
2492526746903,160153214-2426,2492150932745,0.070435
1730551251056,10164024340-209,1726871950017,0.000000
1752448314864,10164024340-207,1751076732798,0.000000
2168628867909,10164024340-206,2165021676693,0.000000
2391201741866,160153214-2429,2391097694529,0.070435
2581280429836,10164024340-214,2578799977684,0.000000
2320381540674,160153214-2403,2320269173371,0.070435
1744025697465,10164024340-274,1742317423485,0.000000
2518723056224,10164024340-344,2070837008879,0.000000
1715783252416,10164024340-345,1715023596849,0.000000
1714615364111,10164024340-347,1712805203075,0.000000
2355697293064,10164024340-352,2295909109105,0.000000
2229946419395,160153214-2387,2229455263477,0.070435
1740060674368,10164024340-356,1615502205987,0.000000
1736438438224,10164024340-358,1735221536183,0.000000
2321064960669,10164024340-360,2319610793842,0.000000
2429221753309,160153214-2386,2429114778754,0.070435
2534633618399,10164024340-361,2533239673015,0.000000
2061597309368,160153214-2385,2061270952193,0.070435
2426572299693,160153214-2384,2425895624036,0.070435
1908401896456,10164024340-384,1906518795488,0.000000
2141666978436,160153214-2376,2141123317654,0.070435
1713523450769,10164024340-383,1712578363920,0.000000
2134371786201,160153214-2378,2134021499522,0.070435
2358039842052,160153214-2389,2354535405678,0.070435
2493425623456,10164024340-378,2492066905621,0.000000
1747192964965,10164024340-375,1746463912179,0.000000
1736339488816,10164024340-373,1735061950674,0.000000
2454719380807,160153214-2382,2454477648712,0.070435
1861338347418,160153214-2383,1861028655131,0.070435
1719609301030,10164024340-377,1718151951616,0.000000
1737786268090,10164024340-388,1736414412545,0.000000
1715051929881,1864866224-559,1698835038386,0.007919
2541249937108,10164024340-327,2539668255906,0.000000
1727964312905,10164024340-280,1727217041112,0.000000
1881341514067,160153214-2402,1880783951673,0.070435
2321039823446,10164024340-282,2319556364992,0.000000
2078793974275,10164024340-289,2075879689091,0.000000
1744024775225,10164024340-290,1744024120164,0.000000
2053380095112,160153214-2400,2052985532660,0.070435
2031499072379,4781188242-399,2031491511008,0.122803
1745970646502,10164024340-295,1744074673759,0.000000
1857389387377,160153214-2398,1857018450649,0.070435
2635111894089,160153214-2397,2635011363787,0.070435
1730720167286,10164024340-302,1729869640738,0.000000
1716788044446,10164024340-325,1716006575356,0.000000
1718212132377,10164024340-323,1717460988851,0.000000
2508796617672,160153214-2391,2508436895933,0.070435
1741169125644,10164024340-320,1739338784525,0.000000
1869636202822,160153214-2392,1869590667946,0.070435
1751576515702,10164024340-318,1749774488006,0.000000
2141760912586,160153214-2395,2141639403489,0.070435
1745264780337,10164024340-306,1744342564146,0.000000
0,10163838398-367,0,0.000000
0,10163838398-365,0,0.000000
0,10163831006-815,0,0.000000
2510466349613,160153214-2766,2510068105379,0.070435
0,10163831006-819,0,0.000000
2595735537490,160153214-2764,2595246449012,0.070435
2433817945690,4781188242-445,2433803697142,0.122803
0,10163831006-825,0,0.000000
0,10163831006-830,0,0.000000
0,10163831006-831,0,0.000000
0,10163831006-835,0,0.000000
1864127323558,160153214-2762,1864088258574,0.070435
0,10163831006-836,0,0.000000
0,10163831006-838,2611897642539,0.000000
0,10163831006-841,0,0.000000
2580537622764,160153214-2757,2580192638127,0.070435
669729419010,10163831006-848,255331701093,0.000000
1965557080777,160153214-2756,1965122730388,0.070435
0,10163831006-852,0,0.000000
0,10163831006-856,0,0.000000
0,10163831006-811,0,0.000000
1876543474445,160153214-2768,1876498896089,0.070435
0,10163831006-775,0,0.000000
0,10163831006-776,0,0.000000
0,10163831006-778,0,0.000000
1884877900368,160153214-2781,1884604352481,0.070435
2439506078638,160153214-2780,2439202615885,0.070435
0,10163831006-784,0,0.000000
2612539607149,160153214-2779,2611926002493,0.070435
0,10163831006-785,0,0.000000
0,10163831006-794,0,0.000000
2514012917297,160153214-2778,2513440824493,0.070435
0,10163831006-795,0,0.000000
0,10163831006-797,0,0.000000
2253011238118,160153214-2769,2252662565562,0.070435
0,10163831006-810,0,0.000000
1877367222796,160153214-2771,1877303874957,0.070435
1866480691042,160153214-2772,1866415809457,0.070435
0,10163831006-807,0,0.000000
2123118947478,160153214-2752,2122283625787,0.070435
2668766609269,160153214-2773,2668221943594,0.070435
0,10163831006-804,0,0.000000
1862071721771,160153214-2776,1862052091484,0.070435
0,10163831006-799,0,0.000000
0,10163831006-806,0,0.000000
1874101931881,160153214-2736,1873792321915,0.070435
2655912926476,4781188242-437,2655710287398,0.122803
1859320789410,160153214-2734,1859019290802,0.070435
0,10163831006-910,0,0.000000
0,10163831006-911,0,0.000000
0,10163831006-914,0,0.000000
1974286270978,160153214-2730,1973621994317,0.070435
0,10163831006-915,0,0.000000
0,10163831006-905,0,0.000000
1613315777169,10163831006-922,269201444329,0.000000
2391603434284,160153214-2724,2391188834337,0.070435
2497635442462,160153214-2723,2497189454721,0.070435
1865255303018,160153214-2722,1864636577008,0.070435
1876744436499,160153214-2721,1876579454649,0.070435
0,10163831006-935,0,0.000000
1864979113412,160153214-2720,1864952831751,0.070435
1868509775383,160153214-2719,1868391656361,0.070435
2215742729868,160153214-2726,2215374368283,0.070435
0,10163831006-904,0,0.000000
0,10163831006-900,0,0.000000
2303840129890,160153214-2750,2297345834134,0.070435
0,10163831006-865,0,0.000000
0,10163831006-869,0,0.000000
0,10163831006-871,0,0.000000
2474375715515,4781188242-443,2474217531942,0.122803
2356786682736,160153214-2747,2355781347575,0.070435
2591924392914,4781188242-442,2591556037821,0.122803
0,10163831006-878,0,0.000000
0,10163831006-879,0,0.000000
2622437841775,160153214-2745,2622011359571,0.070435
0,10163831006-885,0,0.000000
1385473377554,4781188242-441,1385473084812,0.122803
1867198915769,160153214-2740,1866794830113,0.070435
1884481283729,160153214-2741,1883886151353,0.070435
0,10163831006-894,0,0.000000
2419939759160,160153214-2742,2419213706793,0.070435
1876548818304,160153214-2751,1876140484418,0.070435
0,10163831006-893,0,0.000000
2590298984838,160153214-2743,2589419824252,0.070435
0,10163831006-886,0,0.000000
2617477150759,160153214-2744,2617183505429,0.070435
2677150063177,160153214-2783,2676342505826,0.070435
0,10163831006-649,0,0.000000
0,10163831006-652,0,0.000000
0,10163831006-653,0,0.000000
0,10163831006-656,0,0.000000
0,10163831006-658,0,0.000000
2666713319633,160153214-2829,2666644769682,0.070435
0,10163831006-659,0,0.000000
0,10163831006-660,0,0.000000
0,10163831006-662,0,0.000000
1869407121115,160153214-2823,1869331643179,0.070435
0,10163831006-674,0,0.000000
1865203177465,160153214-2822,1865021966788,0.070435
1856969453737,160153214-2821,1856895264156,0.070435
2500777631679,160153214-2819,2500343396568,0.070435
2314839845868,1864866224-550,2290426647387,0.007919
1877690978684,160153214-2818,1877392222871,0.070435
0,10163831006-587,0,0.000000
0,10163831006-588,0,0.000000
1987514490455,160153214-2853,1986678328519,0.070435
0,10163831006-593,0,0.000000
0,10163831006-594,0,0.000000
2388060262916,160153214-2850,2388017825217,0.070435
0,10163831006-597,0,0.000000
1973883269093,160153214-2848,1973482174492,0.070435
0,10163831006-600,0,0.000000
0,10163831006-601,0,0.000000
2610266956283,160153214-2846,2609243505162,0.070435
1983496332630,160153214-2845,1982860185891,0.070435
0,10163831006-604,0,0.000000
0,10163831006-606,0,0.000000
0,10163831006-634,0,0.000000
2349244770546,160153214-2838,2349153542244,0.070435
2513674867891,160153214-2839,2513575170087,0.070435
0,10163831006-621,0,0.000000
0,10163831006-620,0,0.000000
0,10163831006-616,0,0.000000
1881744092721,160153214-2843,1881208748672,0.070435
2173714116195,160153214-2844,2173401556656,0.070435
1873512251643,160153214-2817,1857977256938,0.070435
0,10163831006-680,0,0.000000
2448700398349,160153214-2799,2448114433484,0.070435
0,10163831006-728,0,0.000000
0,10163831006-730,0,0.000000
0,10163831006-732,0,0.000000
1879683914767,160153214-2793,1879356294912,0.070435
0,10163831006-738,0,0.000000
2503273855144,160153214-2792,2502847854049,0.070435
2552440618524,1864866224-552,2511206043496,0.007919
0,10163831006-739,0,0.000000
0,10163831006-740,0,0.000000
0,10163831006-741,0,0.000000
0,10163831006-744,0,0.000000
1877035532142,160153214-2789,1876691596873,0.070435
0,10163831006-765,0,0.000000
0,10163831006-764,0,0.000000
0,10163831006-763,0,0.000000
2346734858008,160153214-2784,2346332133394,0.070435
0,10163831006-761,0,0.000000
0,10163831006-760,0,0.000000
2385287406441,4781188242-447,2385173391924,0.122803
0,10163831006-759,0,0.000000
0,10163831006-754,0,0.000000
0,10163831006-752,0,0.000000
0,10163831006-748,0,0.000000
1878738988285,160153214-2787,1878674881641,0.070435
1878829630946,160153214-2785,1878495203896,0.070435
0,10163831006-944,0,0.000000
0,10163831006-722,0,0.000000
0,10163831006-716,0,0.000000
2304458889536,160153214-2815,2303674476528,0.070435
0,10163831006-690,0,0.000000
2513656031275,160153214-2814,2513154124153,0.070435
0,10163831006-692,0,0.000000
0,10163831006-693,0,0.000000
2581417729757,160153214-2812,2580841640797,0.070435
1864117141130,160153214-2811,1864053098130,0.070435
0,10163831006-696,0,0.000000
2544086170002,160153214-2809,2543994725582,0.070435
0,10163831006-704,0,0.000000
0,10163831006-705,0,0.000000
0,10163831006-715,0,0.000000
2662648767815,10163831006-713,2502053597647,0.000000
0,10163831006-710,0,0.000000
2132134651353,160153214-2806,2132082990321,0.070435
0,10163831006-708,0,0.000000
0,10163831006-707,0,0.000000
2323188292441,160153214-2808,2322662724513,0.070435
2608445058527,160153214-2805,2608117056653,0.070435
0,10163831006-946,0,0.000000
0,10163831006-953,0,0.000000
2590525826060,160153214-2718,2589707116329,0.070435
0,10163838398-196,0,0.000000
0,10163838398-199,0,0.000000
2130119467973,160153214-2625,2129689260436,0.070435
0,10163838398-211,0,0.000000
0,10163838398-214,0,0.000000
0,10163838398-215,0,0.000000
2136125396405,160153214-2620,2135389263280,0.070435
2560595538372,160153214-2618,2560138439365,0.070435
0,10163838398-218,0,0.000000
0,10163838398-220,0,0.000000
0,10163838398-221,0,0.000000
0,10163838398-224,0,0.000000
1879194731952,160153214-2613,1878729126279,0.070435
1861774654679,160153214-2611,1861715240443,0.070435
0,10163838398-238,0,0.000000
0,10163838398-217,0,0.000000
0,10163838398-187,0,0.000000
1879243894994,160153214-2630,1879050113606,0.070435
0,10163838398-142,0,0.000000
0,10163838398-145,0,0.000000
2411815555955,160153214-2642,2411501394905,0.070435
0,10163838398-146,0,0.000000
2591754464316,4781188242-424,2591752161711,0.122803
2261467606826,160153214-2640,2260854178870,0.070435
0,10163838398-155,0,0.000000
0,10163838398-159,0,0.000000
0,10163838398-161,0,0.000000
0,10163838398-162,0,0.000000
1107521137380,10163838398-163,1000323860905,0.000000
1874271417055,160153214-2635,1874210032233,0.070435
1872733957028,160153214-2631,1872596713683,0.070435
0,10163838398-180,0,0.000000
0,10163838398-175,0,0.000000
2315735912905,160153214-2632,2315622787388,0.070435
0,10163838398-171,0,0.000000
2595639843116,1864866224-554,2554026465312,0.007919
2300953561823,160153214-2633,2300673152575,0.070435
1597120302883,10163838398-166,1513780379028,0.000000
0,10163838398-172,0,0.000000
2500567738745,160153214-2608,2500178506220,0.070435
0,10163838398-305,0,0.000000
0,10163838398-306,0,0.000000
0,10163838398-307,0,0.000000
0,10163838398-308,0,0.000000
0,10163838398-312,0,0.000000
0,10163838398-314,0,0.000000
0,10163838398-315,0,0.000000
1869488244697,160153214-2578,1869468202113,0.070435
0,10163838398-318,0,0.000000
0,10163838398-321,0,0.000000
0,10163838398-322,0,0.000000
2539482545040,160153214-2573,2538513453949,0.070435
0,10163838398-332,0,0.000000
2411378444695,160153214-2563,2411246322191,0.070435
2629587902577,160153214-2564,2629333830119,0.070435
0,10163838398-360,0,0.000000
0,10163838398-300,0,0.000000
1956496444394,160153214-2568,1956381369141,0.070435
0,10163838398-340,0,0.000000
0,10163838398-338,0,0.000000
2586733907185,160153214-2571,2586250849867,0.070435
0,10163838398-351,0,0.000000
0,10163838398-140,0,0.000000
0,10163838398-296,0,0.000000
2163876671690,160153214-2587,2163512851756,0.070435
2416080566464,160153214-2606,2415394051986,0.070435
2523828613330,160153214-2605,2523469682704,0.070435
0,10163838398-257,0,0.000000
1864051103364,160153214-2603,1863945556607,0.070435
0,10163838398-258,0,0.000000
2304219127673,160153214-2601,2303651454526,0.070435
0,10163838398-266,0,0.000000
0,10163838398-267,0,0.000000
1864094290241,160153214-2599,1864008770594,0.070435
0,10163838398-273,0,0.000000
0,10163838398-294,0,0.000000
0,10163838398-291,0,0.000000
2064312294133,160153214-2588,2063873686456,0.070435
0,10163838398-280,0,0.000000
2418391000534,160153214-2596,2417811800598,0.070435
2525905124841,160153214-2598,2525492051691,0.070435
0,10163838398-275,0,0.000000
2330041595083,160153214-2594,2329931440530,0.070435
2415262681587,160153214-2562,2414926934288,0.070435
2132566128561,4781188242-427,2132384225056,0.122803
0,10163838267-128,0,0.000000
0,10163838267-150,0,0.000000
0,10163838267-156,0,0.000000
0,10163838267-157,0,0.000000
0,10163838267-160,0,0.000000
2441757278980,160153214-2693,2441635775945,0.070435
0,10163838267-178,0,0.000000
2393266018364,160153214-2692,2392834262641,0.070435
0,10163838267-193,0,0.000000
0,10163838267-199,0,0.000000
0,10163838267-255,0,0.000000
0,10163838267-267,0,0.000000
0,10163838267-269,0,0.000000
2162474609606,160153214-2685,2162180937695,0.070435
1441149094079,4781188242-435,1441139475350,0.122803
2523935630294,160153214-2698,2523206916292,0.070435
0,10163831006-954,0,0.000000
0,10163831006-958,0,0.000000
0,10163831006-961,0,0.000000
2519156660195,160153214-2715,2518180015684,0.070435
